from,to,p_value,coeficiente,signo,significativo
Pinus,Primulaceae,0.6724490951332315,-0.08503156838623706,negativo,False
Pinus,Scrophulariaceae,0.2948685948450558,0.17855283443390313,positivo,False
Pinus,Papaver,0.6334113655796936,-0.0908600416306542,negativo,False
Pinus,Campanulaceae,0.13841403588580772,0.26725542656362505,positivo,False
Pinus,Convolvulaceae,0.8681494539371366,-0.029432810002315027,negativo,False
Pinus,Liliaceae,0.2592297706758011,-0.20937209113626137,negativo,False
Pinus,Iridaceae,0.8212076008219995,0.040362322871058044,positivo,False
Pinus,Crassulaceae,0.5516026002372273,0.1065792767872549,positivo,False
Pinus,Ranunculaceae,0.7746657956750569,0.05239348488068654,positivo,False
Pinus,Cistaceae,0.8671614114328223,-0.030910050684358724,negativo,False
Pinus,Galium,0.6781153237108273,0.07769881929096539,positivo,False
Pinus,Apiaceae,0.7815462282403207,-0.04557504040848587,negativo,False
Pinus,Valerianaceae,0.4434481260070333,0.14048494000571204,positivo,False
Pinus,Ranunculus,0.16171701593701848,-0.24070394298141048,negativo,False
Juniperus,Abies,0.15449447285399182,-0.11980185558043233,negativo,False
Juniperus,Pinus,0.8122106426930813,-0.0431151825937167,negativo,False
Juniperus,Taxus,0.23353936026763417,0.2197865430983659,positivo,False
Juniperus,Betula,0.28213361061110054,0.17163161283261896,positivo,False
Juniperus,Corylus,0.5884857805161849,0.08832197535468661,positivo,False
Juniperus,Alnus,0.09527062232216842,-0.3011352317135783,negativo,False
Juniperus,Carpinus,0.6813089508585723,-0.08082349903816786,negativo,False
Juniperus,Salix,0.45673266640817123,0.13582397976905972,positivo,False
Juniperus,Ulmus,0.4153890314981582,0.14803984434007542,positivo,False
Juniperus,Populus,0.8651919355802788,-0.03175293465262689,negativo,False
Juniperus,Acer,0.9811634925812114,0.004505476761663081,positivo,False
Juniperus,Fraxinus,0.341699019355864,0.1773859863877947,positivo,False
Juniperus,Fagus,0.6093436421766774,-0.07379982747661784,negativo,False
Juniperus,Tilia,0.32643805800450054,0.17224482315413847,positivo,False
Juniperus,Juglans,0.072860656599103,0.3228688071778607,positivo,False
Juniperus,Pistacia,0.48168378045457283,-0.12603617240387843,negativo,False
Juniperus,Rhamnus,0.04593038837412429,0.3520689057029838,positivo,False
Juniperus,Buxus,0.5448674806679883,0.11684976359595588,positivo,False
Juniperus,Sambucus,0.3804870982619377,-0.16666848531309156,negativo,False
Juniperus,Viburnum,0.4599493730658155,0.13350201128626096,positivo,False
Juniperus,Tamarix,0.8420094237665605,0.037843074413647135,positivo,False
Juniperus,Ephedra distachya,0.16696471465434484,0.24683527915963666,positivo,False
Juniperus,Ephedra fragilis,0.475402593914086,-0.13429418822228228,negativo,False
Juniperus,Ericaceae,0.6450683729146788,0.07671396425319738,positivo,False
Juniperus,Hereda helix,0.39954057381409047,-0.15541023942903998,negativo,False
Juniperus,Ilex aquifolium,0.5712278644492415,0.10552779884057006,positivo,False
Juniperus,Oleaceae,0.2588537950367453,-0.21825202780679903,negativo,False
Juniperus,Poaceae,0.27007194805917506,-0.2035416592117779,negativo,False
Juniperus,Artemisia,0.5615256370776065,0.10098564129005294,positivo,False
Juniperus,Cichorioideae,0.2682236880642666,0.20462287426231998,positivo,False
Juniperus,Asteroideae,0.4696554512567299,-0.13374471426152412,negativo,False
Juniperus,Cardueae,0.6495759460492108,0.0838689254322425,positivo,False
Juniperus,Rubiaceae,0.6903046777045736,0.0725474872482747,positivo,False
Juniperus,Centaurea,0.5998046479706362,-0.09133274059825008,negativo,False
Juniperus,Chenopodiaceae,0.8309384853479892,0.03618368925593888,positivo,False
Juniperus,Caryophyllaceae,0.45351697022659043,-0.13056986750351765,negativo,False
Juniperus,Plantago,0.13638174626479596,-0.26028545692723437,negativo,False
Juniperus,Brassicaceae,0.5522572393957426,-0.11001558190478612,negativo,False
Juniperus,Saxifragaceae,0.5278054143293347,0.10244763376117993,positivo,False
Juniperus,Fabaceae,0.18142299312176183,-0.22974780701443315,negativo,False
Juniperus,Genista,0.051662365364461595,0.3180937495613611,positivo,False
Juniperus,Lotus type,0.11718815238362942,-0.2575177588005326,negativo,False
Juniperus,Trifolium type,0.4697395658373388,-0.13396654709687927,negativo,False
Juniperus,Rosaceae,0.9462592180503764,0.012470322208348247,positivo,False
Juniperus,Ribes,0.025819234971645812,-0.3813388304996888,negativo,False
Juniperus,Boraginaceae,0.7006733780258313,0.07361767954776532,positivo,False
Juniperus,Sedum,0.5524843527443395,-0.10956520453758312,negativo,False
Juniperus,Helianthemum,0.21290926882220174,-0.217015466294477,negativo,False
Juniperus,Lamiaceae,0.20183416629457585,-0.22660690329632904,negativo,False
Juniperus,Urticaceae,0.45403559583332065,-0.13151923344998465,negativo,False
Juniperus,Rumex,0.06986941511376443,0.3079766757256178,positivo,False
Juniperus,Berberidaceae,0.25806999558666505,-0.21289482862086,negativo,False
Juniperus,Euphorbiaceae,0.5914250781059036,0.10001049340218982,positivo,False
Juniperus,Primulaceae,0.6699389225274144,0.07971505626400824,positivo,False
Juniperus,Scrophulariaceae,0.8003252218897321,-0.044647495836860895,negativo,False
Juniperus,Papaver,0.5748013293845794,-0.10045431078888711,negativo,False
Juniperus,Campanulaceae,0.6043119425194445,0.09695608417370946,positivo,False
Juniperus,Convolvulaceae,0.10000081185880018,-0.289726411374082,negativo,False
Juniperus,Liliaceae,0.9425003212329915,0.013856220813975265,positivo,False
Juniperus,Iridaceae,0.6839873958010747,-0.07988248531116886,negativo,False
Juniperus,Crassulaceae,0.9689178726114612,-0.006854964147412872,negativo,False
Juniperus,Ranunculaceae,0.3657521596950206,-0.16890991781045345,negativo,False
Juniperus,Cistaceae,0.33962014879864144,-0.17603351876926077,negativo,False
Juniperus,Galium,0.5197687676307555,0.12616725978020568,positivo,False
Juniperus,Apiaceae,0.26252904648905523,0.1772856650875571,positivo,False
Juniperus,Valerianaceae,0.5761384211484507,-0.10474706311551164,negativo,False
Juniperus,Ranunculus,0.2318614553982712,0.20408390640959606,positivo,False
Taxus,Abies,0.8355090721081186,-0.017410759896149486,negativo,False
Taxus,Pinus,0.7054895028686751,-0.0669164695540529,negativo,False
Taxus,Juniperus,0.017246691449858752,0.40727949965167837,positivo,False
Taxus,Betula,0.7573592001443826,-0.04850721002123859,negativo,False
Taxus,Corylus,0.5205934264451059,0.09978705433304697,positivo,False
Taxus,Alnus,0.7223285259777588,0.06486309214752893,positivo,False
Taxus,Carpinus,0.8602791208572794,-0.03225807506597786,negativo,False
Taxus,Salix,0.1313150813542811,0.2760920853557396,positivo,False
Taxus,Ulmus,0.48381630192986613,0.12624379565385022,positivo,False
Taxus,Populus,0.6504443879209697,0.08288288295496825,positivo,False
Taxus,Acer,0.00013959832442156324,0.5751425791893517,positivo,True
Taxus,Fraxinus,0.8854151490284204,0.02579978862916249,positivo,False
Taxus,Fagus,0.8143089877501183,-0.03322425041342825,negativo,False
Taxus,Tilia,0.6454873373129649,-0.07965805169821161,negativo,False
Taxus,Juglans,0.8602790973799861,-0.032258080526135345,negativo,False
Taxus,Pistacia,0.10391345322090427,0.2884077131673669,positivo,False
Taxus,Rhamnus,0.7565603599158575,-0.05618620592093411,negativo,False
Taxus,Buxus,0.6252502019603756,-0.08916333095820136,negativo,False
Taxus,Sambucus,5.452944180580446e-06,0.6663418999265831,positivo,True
Taxus,Viburnum,0.0002891695877394633,0.562149284184935,positivo,True
Taxus,Tamarix,0.274837094061519,-0.1929322223487333,negativo,False
Taxus,Ephedra distachya,4.508504566427218e-05,0.5923510811858894,positivo,True
Taxus,Ephedra fragilis,0.9000271868873917,-0.023148592706720317,negativo,False
Taxus,Ericaceae,0.9737096070641013,0.0053896106401790655,positivo,False
Taxus,Hereda helix,0.03292261314973481,0.34852453484204704,positivo,False
Taxus,Ilex aquifolium,0.7621176359532252,-0.054248739002558,negativo,False
Taxus,Oleaceae,0.5570596031009009,-0.10709314490126091,negativo,False
Taxus,Poaceae,0.5005263784054916,-0.12228698513197792,negativo,False
Taxus,Artemisia,0.9132362371986557,0.018385185004253957,positivo,False
Taxus,Cichorioideae,0.5197541280318505,-0.11672750816996644,negativo,False
Taxus,Asteroideae,0.8047145898165873,-0.04409573803183239,negativo,False
Taxus,Cardueae,0.6768185114508516,-0.07563983287182269,negativo,False
Taxus,Rubiaceae,0.4278582231119391,-0.1404219403281986,negativo,False
Taxus,Centaurea,0.8610408883393098,-0.028565824686659136,negativo,False
Taxus,Chenopodiaceae,0.41863662466162177,-0.13350269230378084,negativo,False
Taxus,Caryophyllaceae,0.4618749096266238,-0.1258064415273698,negativo,False
Taxus,Plantago,0.35373317730305454,0.16046913512335037,positivo,False
Taxus,Brassicaceae,0.4487468258838928,0.13665494830787867,positivo,False
Taxus,Saxifragaceae,0.5771319436151123,-0.08760151308288017,negativo,False
Taxus,Fabaceae,0.6400379093098704,0.08012531841070994,positivo,False
Taxus,Genista,0.9871510867012238,-0.002697552399391012,negativo,False
Taxus,Lotus type,0.4479000340461107,0.12666380098551766,positivo,False
Taxus,Trifolium type,0.3395890292249456,-0.1728840937502034,negativo,False
Taxus,Rosaceae,0.7038739741413402,0.06807591961852008,positivo,False
Taxus,Ribes,0.1280808556033445,0.26516505434137594,positivo,False
Taxus,Boraginaceae,0.17067402846739785,0.24532757665959218,positivo,False
Taxus,Sedum,0.7824602364873949,-0.050142075013339255,negativo,False
Taxus,Helianthemum,0.68171355840861,0.06893965508984734,positivo,False
Taxus,Lamiaceae,0.7083408425328839,0.06600968341982849,positivo,False
Taxus,Urticaceae,0.35330243894424196,-0.15817881090762625,negativo,False
Taxus,Rumex,0.5902230935457669,-0.09195766992279719,negativo,False
Taxus,Berberidaceae,0.9063651959110961,-0.022526039610409082,negativo,False
Taxus,Euphorbiaceae,0.800153378065806,-0.04632713564747426,negativo,False
Taxus,Primulaceae,0.7861563680337683,0.050116504559935854,positivo,False
Taxus,Scrophulariaceae,0.007818765270040624,0.4084153952222247,positivo,True
Taxus,Papaver,0.6340805028664527,-0.08374409559803689,negativo,False
Taxus,Campanulaceae,0.688536580456792,-0.07337406704045572,negativo,False
Taxus,Convolvulaceae,0.7656406767880505,-0.052133472317285934,negativo,False
Taxus,Liliaceae,0.7648084836126199,-0.05422158695749224,negativo,False
Taxus,Iridaceae,0.4973609930158476,-0.1236033198183837,negativo,False
Taxus,Crassulaceae,0.45233206068100595,-0.1312479719979296,negativo,False
Taxus,Ranunculaceae,0.9263827207531503,0.016382519336581247,positivo,False
Taxus,Cistaceae,0.7319610939183718,-0.06306405103601061,negativo,False
Taxus,Galium,0.8001534897898801,-0.04632710919102627,negativo,False
Taxus,Apiaceae,0.04421734016878967,-0.3072012698453423,negativo,False
Taxus,Valerianaceae,0.9999999351497992,1.607519417579084e-08,positivo,False
Taxus,Ranunculus,0.8439978498355177,-0.0345520536246362,negativo,False
Betula,Abies,0.9368319037196506,0.009122381146907776,positivo,False
Betula,Pinus,0.16298826968876387,-0.350618226225096,negativo,False
Betula,Juniperus,0.5576678943937763,-0.11154611045585314,negativo,False
Betula,Taxus,0.7391318574722372,-0.06333734859210868,negativo,False
Betula,Corylus,0.6005591428504988,0.08709536776223992,positivo,False
Betula,Alnus,0.973358194003302,0.0064284919099148255,positivo,False
Betula,Carpinus,0.11928085754227778,-0.3015442727725216,negativo,False
Betula,Salix,0.8214782796318113,0.04221822398904751,positivo,False
Betula,Ulmus,0.43774376787902236,-0.15146879799553706,negativo,False
Betula,Populus,0.702044674142581,-0.07327057338892361,negativo,False
Betula,Acer,0.9484556237467373,0.012023852852684327,positivo,False
Betula,Fraxinus,0.19932963632555656,0.25129533435658186,positivo,False
Betula,Fagus,0.6344628859958661,0.07931045294997702,positivo,False
Betula,Tilia,0.44192183073548175,-0.1418513284822502,negativo,False
Betula,Juglans,0.9928667117526702,-0.0019685784040562463,negativo,False
Betula,Pistacia,0.9807020955364757,0.00458525259084391,positivo,False
Betula,Rhamnus,0.6294979283355899,0.09082418988289664,positivo,False
Betula,Buxus,0.05390975625615132,0.36540008165051047,positivo,False
Betula,Sambucus,0.6761278937688779,0.07834185076761488,positivo,False
Betula,Viburnum,0.7826029193504558,-0.05177989448096573,negativo,False
Betula,Tamarix,0.2455061694375021,0.22199698488410924,positivo,False
Betula,Ephedra distachya,0.9886467189101684,0.0025634308161631286,positivo,False
Betula,Ephedra fragilis,0.36402926343837216,-0.17151640432152687,negativo,False
Betula,Ericaceae,0.058670086874064345,-0.32862720019369146,negativo,False
Betula,Hereda helix,0.6220334233228659,-0.08763527010324083,negativo,False
Betula,Ilex aquifolium,0.21988905565546352,-0.24528363922351543,negativo,False
Betula,Oleaceae,0.34684189645753505,0.17784756474001104,positivo,False
Betula,Poaceae,0.20887211822368354,-0.23186945983101614,negativo,False
Betula,Artemisia,0.7257472217108973,-0.06447087996971673,negativo,False
Betula,Cichorioideae,0.6173757998591533,-0.09466562264186396,negativo,False
Betula,Asteroideae,0.2866926911832216,-0.19840063185304546,negativo,False
Betula,Cardueae,0.33069526675280225,0.18096805612283165,positivo,False
Betula,Rubiaceae,0.9342262265774071,0.015279208665666177,positivo,False
Betula,Centaurea,0.9271887461451127,-0.015476961837509455,negativo,False
Betula,Chenopodiaceae,0.41035999201619444,-0.14215989910563154,negativo,False
Betula,Caryophyllaceae,0.7932856909124394,0.047233541260125425,positivo,False
Betula,Plantago,0.09749545915462603,0.2912439626887738,positivo,False
Betula,Brassicaceae,0.3507524223584282,0.20319561187496457,positivo,False
Betula,Saxifragaceae,0.0038343595187601176,0.51765847446494,positivo,True
Betula,Fabaceae,0.2415766545576481,-0.20947376987702299,negativo,False
Betula,Genista,0.020904963219989508,0.39528588466633746,positivo,False
Betula,Lotus type,0.3476164586634105,-0.1639248610947041,negativo,False
Betula,Trifolium type,0.5116560486696913,-0.12541391193134788,negativo,False
Betula,Rosaceae,0.9095142251170016,-0.021386707837484302,negativo,False
Betula,Ribes,0.9871594649142341,-0.002968381873013695,negativo,False
Betula,Boraginaceae,0.8094337232118436,-0.045785015047166436,negativo,False
Betula,Sedum,0.45872761678158713,-0.14239684559061877,negativo,False
Betula,Helianthemum,0.3254675783772545,0.16971846942873675,positivo,False
Betula,Lamiaceae,0.9527712535665547,-0.010930882584192003,negativo,False
Betula,Urticaceae,0.5261493076492101,0.11261933304459587,positivo,False
Betula,Rumex,0.5133499991192405,-0.11456636526266512,negativo,False
Betula,Berberidaceae,0.7254952639121643,-0.06537135169128563,negativo,False
Betula,Euphorbiaceae,0.1331754921303051,-0.2776749542071371,negativo,False
Betula,Primulaceae,0.5496877644954832,0.11663389217068783,positivo,False
Betula,Scrophulariaceae,0.877414267120896,0.026686170807895843,positivo,False
Betula,Papaver,0.6706511814052922,0.0823585297186887,positivo,False
Betula,Campanulaceae,0.3923818613992597,-0.16201027451434563,negativo,False
Betula,Convolvulaceae,0.9551890835724298,0.010182054671046326,positivo,False
Betula,Liliaceae,0.8774278988085694,0.029009508753893284,positivo,False
Betula,Iridaceae,0.5223210183492519,-0.11856115110454045,negativo,False
Betula,Crassulaceae,0.9934395767280687,-0.0015352317785366793,negativo,False
Betula,Ranunculaceae,0.30843947141201894,0.18801523718636665,positivo,False
Betula,Cistaceae,0.6417226568459483,0.08792207510309284,positivo,False
Betula,Galium,0.25679003014749124,-0.21210989481748735,negativo,False
Betula,Apiaceae,0.8291877645123048,0.036223465649722064,positivo,False
Betula,Valerianaceae,0.8183395839453964,-0.04343137001031196,negativo,False
Betula,Ranunculus,0.08793989686934646,0.29110762425253783,positivo,False
Corylus,Abies,0.14603725980305982,-0.15497480488146098,negativo,False
Corylus,Pinus,0.14024383457081835,-0.2684919720478639,negativo,False
Corylus,Juniperus,0.4907584765948705,-0.13446795354934435,negativo,False
Corylus,Taxus,0.33158299821989623,0.18426955341325912,positivo,False
Corylus,Betula,0.03483762153563269,0.33893726859298934,positivo,False
Corylus,Alnus,0.156061313826809,-0.26848322378405337,negativo,False
Corylus,Carpinus,0.2516553026841034,-0.22059286268253095,negativo,False
Corylus,Salix,0.007755091812292244,0.5064393199611918,positivo,True
Corylus,Ulmus,0.02012402074677369,0.41675905949018055,positivo,False
Corylus,Populus,0.5618316072899867,0.11438082768602213,positivo,False
Corylus,Acer,0.6895138360731494,0.07549757227828634,positivo,False
Corylus,Fraxinus,0.8526107317184641,0.03484664507611788,positivo,False
Corylus,Fagus,0.2240220658127938,-0.21441191230989282,negativo,False
Corylus,Tilia,0.07797310257391309,0.30760815717979595,positivo,False
Corylus,Juglans,0.3567941470117435,-0.17502044103791348,negativo,False
Corylus,Pistacia,0.016068147582497694,0.41534385981105926,positivo,False
Corylus,Rhamnus,0.34522064923083107,-0.1782088096056897,negativo,False
Corylus,Buxus,0.4008268120581996,0.1637375775299351,positivo,False
Corylus,Sambucus,0.45449949751199115,-0.14058912095217835,negativo,False
Corylus,Viburnum,0.2792918253043142,0.19892472575096706,positivo,False
Corylus,Tamarix,0.4221135109233928,0.14948734586683424,positivo,False
Corylus,Ephedra distachya,0.3188140637053262,0.18785366438558826,positivo,False
Corylus,Ephedra fragilis,0.07855838347499107,-0.31920925888602314,negativo,False
Corylus,Ericaceae,0.005233619450399711,-0.528413224992347,negativo,True
Corylus,Hereda helix,0.29910711758338043,0.1888654321428193,positivo,False
Corylus,Ilex aquifolium,0.30933447664268476,-0.18936144346795852,negativo,False
Corylus,Oleaceae,0.41115366945597087,-0.15584275547626744,negativo,False
Corylus,Poaceae,0.31571148485760486,-0.18838542462397997,negativo,False
Corylus,Artemisia,0.43104278061333334,0.13897510725293488,positivo,False
Corylus,Cichorioideae,0.5274303730283646,0.12938827264781347,positivo,False
Corylus,Asteroideae,0.43554462577673825,-0.14446186692498728,negativo,False
Corylus,Cardueae,0.46050220059949776,0.14345394760062982,positivo,False
Corylus,Rubiaceae,0.5364784136502859,0.11943021244998375,positivo,False
Corylus,Centaurea,0.27334609187049036,0.18443717053615016,positivo,False
Corylus,Chenopodiaceae,0.01848469461708512,-0.407464287889702,negativo,False
Corylus,Caryophyllaceae,0.25540219778934126,0.20212176685944672,positivo,False
Corylus,Plantago,0.5239229309764565,0.1185616585880144,positivo,False
Corylus,Brassicaceae,0.03215823782296847,0.38551617311379643,positivo,False
Corylus,Saxifragaceae,0.08097250520901655,0.2755508515820186,positivo,False
Corylus,Fabaceae,0.3369806669072597,-0.18696712671505264,negativo,False
Corylus,Genista,0.6837496629930429,-0.07133254394561733,negativo,False
Corylus,Lotus type,0.004445974236879541,-0.4938198735355692,negativo,True
Corylus,Trifolium type,0.8763212000862829,-0.03091241320434442,negativo,False
Corylus,Rosaceae,0.1964808964828779,0.2474526526526899,positivo,False
Corylus,Ribes,0.9613675244730654,-0.009036540772678014,negativo,False
Corylus,Boraginaceae,0.8951773854578312,0.025680522594107913,positivo,False
Corylus,Sedum,0.3343806103256831,0.18046491764643668,positivo,False
Corylus,Helianthemum,0.788716331769163,-0.048201706506589906,negativo,False
Corylus,Lamiaceae,0.570559630840841,0.10611379187608974,positivo,False
Corylus,Urticaceae,0.3838040796643589,-0.1578434380534292,negativo,False
Corylus,Rumex,0.5949645828888315,-0.09431425953135236,negativo,False
Corylus,Berberidaceae,0.4653903448679906,0.1362963505343874,positivo,False
