depth,age,Abies,Pinus,Juniperus,Taxus,Alnus,Acer,Betula,Castanea,Corylus,Fagus,Fraxinus,Juglans,Olea,Evergreen Quercus,Deciduous Quercus,Salix,Tilia,Ulmus,Ilex,Hedera,Buxus,Caprifoliaceae t Sambucus,Caprifoliaceae t Viburnum,Cistaceae t Cistus,Ephedra distachya,Ephedra fragilis,Ericaceae,Ericaceae t Calluna vulgaris,Fabaceae t Cytisus,Lamiaceae t Thymus,Lamiaceae t Rosmarinus,Phillyrea,Rhamnus,Ribes,Rosaceae t. Prunus,Rosaceae,Poaceae,Cerealia type,Alisma,Amaryllidaceae,Apiaceae,Asphodelus,Asteraceae Artemisia,Asteraceae Centaurea,Asteraceae Cichorioideae,Asteraceae Asteroideae,Asteraceae Carduae,Boraginaceae,Boraginaceae t Borago,Boraginaceae t Echium,Brassicaceae,Campanulaceae t Campanula,Campanulaceae,Caprifoliaceae t Centranthus,Caryophyllaceae,Caryophyllaceae tricolpore t Spergularia,Chenopodiaceae,Cistaceae t Helianthemum,Crassulaceae,Crocus,Epilobium,Erodium,Euphrasia/Rhinanthus,Fabaceae t Lathyrus/Vicia,Fabaceae t Lotus,Fabaceae t Trifolium,Fumariaceae t Hypecoum,Gentiana,Geranium,Hypericum,Iridaceae,Lamiaceae tricolpe t Lamium,Lamiaceae t Mentha,Liliaceae,Orobanchaceae,Pinguicula,Plantago,Plantago t media/major,Plumbaginaceae tricolpe t Ceratostigma,Polygonum,Primulaceae t Androsace,Primulaceae t Primula,Ranunculaceae,Ranunculaceae t Aconitum,Ranunculaceae t Delphinium,Ranunculaceae t Thalictrum,Ranunculaceae t Helleborus,Rosaceae t Filipendula,Rosaceae t Potentilla,Rosaceae t Sanguisorba,Rubiaceae,Rubiaceae t Gallium,Rumex,Saxifraga,Scrophulariaceae tricolpore,Scrophulariaceae tricolpe,Scrophulariaceae dicolpe t Pedicularis,Scrophulariaceae t Veronica,Thymeleaceae,Urticaceae,Urtica,Viola,Cyperaceae,Juncaceae,Ranunculaceae t Ranunculus,Sparganium,Typha,Callitriche,Myriophyllum,Nymphaea,Potamogeton,Utricularia,Undetermined
431,1668,78.0644986149585,1040.85998153278,36.4300993536473,0,5.2042999076639,0,10.4085998153278,0,36.4300993536473,192.559096583564,5.2042999076639,0,0,0,124.903197783933,10.4085998153278,0,10.4085998153278,0,0,0,0,0,0,0,0,10.4085998153278,5.2042999076639,0,5.2042999076639,0,0,0,0,5.2042999076639,0,187.3547966759,0,0,0,10.4085998153278,0,88.4730984302862,0,41.6343992613112,10.4085998153278,0,0,5.2042999076639,0,0,0,0,0,5.2042999076639,0,5.2042999076639,0,0,0,0,0,0,0,5.2042999076639,5.2042999076639,0,0,0,0,0,10.4085998153278,0,0,0,5.2042999076639,67.6558987996307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8171996306556,0,5.2042999076639,20.8171996306556,0,0,0,0,0,0,72.8601987072945,15.6128997229917,0,0,0,0,10.4085998153278,0,0,0,67.6558987996307
435,1778,107.05414957788,568.725169632489,63.5634013118664,0,3.34544217430876,0,26.7635373944701,0,26.7635373944701,143.854013495277,0,0,10.0363265229263,26.7635373944701,183.999319586982,3.34544217430876,0,0,0,3.34544217430876,16.7272108715438,0,0,0,0,0,20.0726530458526,0,10.0363265229263,6.69088434861752,0,0,0,0,0,0,66.9088434861752,0,0,0,20.0726530458526,0,40.1453060917051,0,16.7272108715438,3.34544217430876,3.34544217430876,0,0,0,0,0,0,0,10.0363265229263,0,6.69088434861752,0,0,0,0,0,0,0,10.0363265229263,13.381768697235,0,0,13.381768697235,0,0,20.0726530458526,0,6.69088434861752,0,0,26.7635373944701,0,0,0,0,3.34544217430876,0,0,0,0,0,0,0,0,0,0,6.69088434861752,0,6.69088434861752,3.34544217430876,0,3.34544217430876,0,0,6.69088434861752,0,83.636054357719,0,20.0726530458526,0,0,0,10.0363265229263,6.69088434861752,0,0,63.5634013118664
439,1880,101.931963702359,335.775880431301,14.9899946621117,0,29.9799893242233,0,8.993996797267,0,38.9739861214903,113.923959432049,0,0,0,14.9899946621117,134.909951959005,0,0,0,0,0,0,0,0,0,0,0,5.99599786484467,0,0,2.99799893242233,0,0,0,2.99799893242233,5.99599786484467,0,38.9739861214903,0,0,0,11.9919957296893,0,35.975987189068,0,11.9919957296893,2.99799893242233,0,0,0,0,0,2.99799893242233,0,0,5.99599786484467,0,2.99799893242233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99599786484467,0,0,0,0,23.9839914593787,2.99799893242233,0,0,5.99599786484467,0,0,0,0,11.9919957296893,0,0,11.9919957296893,0,0,0,5.99599786484467,0,5.99599786484467,26.981990391801,0,0,0,0,0,0,38.9739861214903,8.993996797267,8.993996797267,0,2.99799893242233,0,0,0,0,0,65.9559765132913
443,1940,491.109075653801,905.297452711223,29.5848840755302,0,29.5848840755302,0,23.6679072604241,0,59.1697681510603,272.180933494878,0,0,0,11.8339536302121,307.682794385514,5.91697681510603,0,0,0,0,11.8339536302121,0,0,0,0,0,47.3358145208483,0,23.6679072604241,5.91697681510603,5.91697681510603,11.8339536302121,0,0,0,5.91697681510603,65.0867449661664,0,0,0,59.1697681510603,0,94.6716290416965,0,29.5848840755302,29.5848840755302,0,0,0,11.8339536302121,0,0,0,0,41.4188377057422,0,5.91697681510603,0,0,0,0,0,0,0,5.91697681510603,17.7509304453181,0,0,0,0,0,11.8339536302121,0,17.7509304453181,0,0,35.5018608906362,0,0,0,0,0,0,0,0,11.8339536302121,0,0,0,0,0,0,17.7509304453181,0,17.7509304453181,23.6679072604241,0,0,0,11.8339536302121,5.91697681510603,0,106.505582671909,0,41.4188377057422,0,0,0,11.8339536302121,0,0,0,153.841397192757
447,2003,366.53988171608,849.947551805403,31.8730331927026,0,26.5608609939188,0,74.3704107829727,0,79.6825829817565,350.603365119729,0,0,5.31217219878377,0,276.232954336756,0,0,0,0,0,0,0,10.6243443975675,0,0,0,26.5608609939188,0,15.9365165963513,5.31217219878377,0,0,0,0,5.31217219878377,0,69.058238584189,5.31217219878377,0,0,31.8730331927026,0,69.058238584189,0,21.2486887951351,15.9365165963513,0,0,0,5.31217219878377,0,0,0,0,5.31217219878377,0,37.1852053914864,0,0,0,0,0,5.31217219878377,0,5.31217219878377,0,0,0,0,0,0,5.31217219878377,0,0,0,0,15.9365165963513,0,0,0,0,0,0,0,0,5.31217219878377,0,0,10.6243443975675,0,0,0,26.5608609939188,0,0,53.1217219878377,0,0,0,0,0,0,84.9947551805403,0,0,0,0,0,5.31217219878377,0,0,0,53.1217219878377
451,2139,203.151682811016,609.455048433048,33.0712041785375,0,23.6222886989554,0,14.1733732193732,0,56.6934928774929,264.5696334283,9.44891547958215,0,14.1733732193732,23.6222886989554,217.325056030389,0,0,4.72445773979107,0,0,0,0,0,0,0,0,9.44891547958215,0,18.8978309591643,4.72445773979107,0,0,0,0,0,4.72445773979107,66.142408357075,4.72445773979107,0,0,9.44891547958215,0,37.7956619183286,0,18.8978309591643,4.72445773979107,0,0,0,0,0,0,0,0,0,0,4.72445773979107,9.44891547958215,0,0,0,0,18.8978309591643,0,0,0,0,0,0,0,0,9.44891547958215,0,0,0,0,28.3467464387464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1733732193732,14.1733732193732,0,4.72445773979107,0,0,0,0,4.72445773979107,0,47.2445773979107,18.8978309591643,4.72445773979107,0,0,0,9.44891547958215,0,4.72445773979107,0,51.9690351377018
455,2361,238.427210702341,422.924457079153,5.67683835005574,0,0,0,11.3536767001115,0,25.5457725752508,190.174084726867,0,0,17.0305150501672,19.8689342251951,201.527761426979,0,0,0,0,0,2.83841917502787,0,0,0,0,2.83841917502787,11.3536767001115,2.83841917502787,31.2226109253066,2.83841917502787,0,0,0,0,0,0,82.3141560758082,2.83841917502787,0,0,11.3536767001115,0,28.3841917502787,0,8.51525752508361,2.83841917502787,0,0,0,0,2.83841917502787,0,0,0,2.83841917502787,0,11.3536767001115,0,0,0,0,2.83841917502787,0,2.83841917502787,0,0,0,0,0,0,0,0,0,0,0,0,25.5457725752508,0,0,0,0,0,0,0,0,5.67683835005574,0,0,14.1920958751394,0,0,0,14.1920958751394,0,2.83841917502787,39.7378684503902,5.67683835005574,0,0,0,0,0,31.2226109253066,0,0,0,0,0,0,0,0,0,31.2226109253066
460,2602,233.30056097561,761.296567394095,45.0229152759949,0,8.18598459563543,0,24.5579537869063,0,49.1159075738126,143.25473042362,0,0,12.2789768934531,28.650946084724,249.672530166881,4.09299229781772,0,4.09299229781772,0,4.09299229781772,0,0,0,0,0,0,8.18598459563543,0,4.09299229781772,4.09299229781772,4.09299229781772,0,0,0,0,24.5579537869063,110.510792041078,0,0,12.2789768934531,12.2789768934531,0,24.5579537869063,0,0,4.09299229781772,0,0,0,0,0,0,0,0,4.09299229781772,0,12.2789768934531,0,4.09299229781772,0,0,0,4.09299229781772,0,4.09299229781772,0,0,0,8.18598459563543,0,0,0,0,8.18598459563543,0,0,20.4649614890886,0,0,0,0,16.3719691912709,12.2789768934531,0,0,4.09299229781772,0,0,0,0,0,0,12.2789768934531,8.18598459563543,4.09299229781772,0,4.09299229781772,4.09299229781772,0,0,4.09299229781772,4.09299229781772,114.603784338896,0,16.3719691912709,0,0,0,0,4.09299229781772,8.18598459563543,0,65.4878767650834
463,2708,72.2394576107501,893.963287933032,18.0598644026875,0,0,0,22.5748305033594,0,40.6346949060469,248.323135536953,0,0,9.02993220134376,54.1795932080625,343.137423651063,9.02993220134376,0,9.02993220134376,0,0,4.51496610067188,0,9.02993220134376,0,0,0,9.02993220134376,0,36.119728805375,0,4.51496610067188,0,0,0,4.51496610067188,0,185.113610127547,9.02993220134376,0,0,31.6047627047032,0,45.1496610067188,0,18.0598644026875,9.02993220134376,0,0,0,0,0,4.51496610067188,0,0,4.51496610067188,0,13.5448983020156,0,0,0,0,0,4.51496610067188,0,4.51496610067188,0,0,0,9.02993220134376,0,0,13.5448983020156,0,0,0,0,36.119728805375,0,0,4.51496610067188,0,0,0,0,0,9.02993220134376,0,9.02993220134376,4.51496610067188,0,0,0,13.5448983020156,0,0,36.119728805375,0,0,0,0,0,0,54.1795932080625,0,4.51496610067188,0,0,0,0,0,0,0,54.1795932080625
468,2863,348.637080701754,1165.18182234534,137.619900277008,0,18.3493200369344,0,18.3493200369344,0,155.969220313943,293.589120590951,0,0,0,137.619900277008,761.496781532779,18.3493200369344,0,0,0,18.3493200369344,0,0,0,0,0,0,27.5239800554017,0,27.5239800554017,0,9.17466001846722,27.5239800554017,0,0,0,18.3493200369344,192.667860387812,9.17466001846722,0,0,18.3493200369344,0,100.921260203139,0,45.8733000923361,18.3493200369344,0,0,0,0,18.3493200369344,0,0,0,18.3493200369344,0,27.5239800554017,0,9.17466001846722,0,0,0,0,0,9.17466001846722,18.3493200369344,0,0,9.17466001846722,0,0,9.17466001846722,0,0,0,0,91.7466001846722,9.17466001846722,0,0,9.17466001846722,9.17466001846722,45.8733000923361,0,0,36.6986400738689,0,0,0,0,0,0,36.6986400738689,9.17466001846722,9.17466001846722,36.6986400738689,0,0,0,18.3493200369344,0,27.5239800554017,174.318540350877,0,0,0,9.17466001846722,0,0,0,0,0,211.017180424746
